order_id,order_date,category,channel,quantity,revenue,cogs
NR-5980,2025-06-26,Home Goods,Retail Store,3,204.87,110.73
NR-6067,2025-06-08,Outdoor,Retail Store,1,84.5,40.33
NR-5447,2025-03-10,Apparel,Web,1,57.01,27.66
NR-5347,2025-02-21,Outdoor,Retail Store,1,104.96,53.79
NR-8556,2026-06-07,Beauty,Web,1,38.26,15.74
NR-5814,2025-05-04,Home Goods,Retail Store,1,69.07,34.68
NR-7906,2026-03-17,Beauty,Retail Store,3,93.96,36.4
NR-5523,2025-03-01,Outdoor,Retail Store,3,263.82,128.66
NR-7742,2026-02-21,Outdoor,Web,3,314.02,158.47
NR-5646,2025-04-07,Apparel,Marketplace,2,94.92,46.23
NR-5586,2025-04-24,Electronics,Web,2,419.54,240.87
NR-8009,2026-04-02,Home Goods,Web,2,147.53,78.58
NR-5170,2025-01-11,Outdoor,Web,3,246.41,119.88
NR-7528,2026-01-25,Outdoor,Retail Store,3,327.31,158.98
NR-5009,2025-01-08,Electronics,Retail Store,2,397.79,227.11
NR-6008,2025-06-02,Apparel,Retail Store,2,90.58,43.91
NR-5947,2025-06-20,Electronics,Web,3,715.2,391.4
NR-7435,2026-01-04,Apparel,Web,1,56.49,26.66
NR-6456,2025-08-20,Beauty,Web,2,69.2,28.02
NR-6065,2025-06-25,Beauty,Marketplace,3,88.57,33.62
NR-5812,2025-05-07,Home Goods,Retail Store,2,128.12,65.14
NR-8091,2026-04-02,Beauty,Marketplace,2,62.6,24.83
NR-6307,2025-08-26,Electronics,Web,2,438.24,252.77
NR-6833,2025-10-16,Beauty,Web,2,66.47,26.07
NR-6607,2025-09-08,Apparel,Web,3,150.55,69.04
NR-6095,2025-06-06,outdoor,Web,1,102.27,50.34
NR-7879,2026-03-26,Apparel,Web,1,54.35,26.39
NR-7020,2025-11-07,Apparel,Web,1,55.33,28.6
NR-7549,2026-02-11,Electronics,Web,2,399.24,264.81
NR-6289,2025-07-23,Outdoor,Web,3,310.87,154.13
NR-6195,2025-07-09,Apparel,Web,2,112.68,55.24
NR-5376,2025-03-18,Electronics,Web,2,496.54,256.36
NR-7183,2025-12-22,Home Goods,Retail Store,2,143.42,72.19
NR-5603,2025-04-22,Home Goods,Web,2,142.35,74.25
NR-5840,2025-05-26,Apparel,Web,2,113.4,55.88
NR-7519,2026-01-22,Outdoor,Web,1,101.4,52.77
NR-6864,2025-10-15,Outdoor,Web,2,213.54,106.29
NR-5944,2025-06-23,Electronics,Web,1,213.36,115.06
NR-8025,2026-04-25,Home Goods,Web,3,231.14,120.04
NR-8347,2026-05-21,Beauty,Marketplace,2,61.13,24.38
NR-5667,2025-04-06,Apparel,Retail Store,1,42.17,21.61
NR-5301,2025-02-16,Beauty,Web,1,38.35,14.98
NR-5079,2025-01-25,Apparel,Retail Store,2,109.33,51.75
NR-5964,2025-06-22,Home Goods,Web,2,113.38,62.57
NR-6315,2025-08-19,Electronics,Web,3,786.29,463.87
NR-7353,2026-01-08,Electronics,Retail Store,1,218.45,148.97
NR-6840,2025-10-27,Beauty,Retail Store,3,82.08,32.08
NR-6116,2025-07-24,Electronics,Web,3,720.92,413.72
NR-7751,2026-03-06,Electronics,Marketplace,2,480.56,348.06
NR-6090,2025-06-07,Outdoor,Web,2,193.42,94.37
NR-7514,2026-01-04,Outdoor,Web,1,107.25,54.03
NR-7069,2025-11-22,Outdoor,Retail Store,2,213.63,113.4
NR-5086,2025-01-01,Apparel,Web,2,85.8,42.22
NR-8426,2026-06-03,Electronics,Retail Store,2,386.32,296.48
NR-8539,2026-06-06,Beauty,Retail Store,2,61.56,25.02
NR-7486,2026-01-03,Beauty,Web,1,36.36,14.6
NR-7378,2026-01-14,Home Goods,Marketplace,3,181.91,97.24
NR-7322,2026-01-12,Electronics,Web,1,260.1,169.09
NR-7473,2026-01-19,Beauty,Web,3,85.3,34.56
NR-5999,2025-06-01,Apparel,Web,2,109.55,51.36
NR-6269,2025-07-02,Outdoor,Retail Store,3,315.98,165.25
NR-6448,2025-08-22,Beauty,Web,2,63.34,25.43
NR-8487,2026-06-08,Home Goods,Web,3,231.72,119.98
NR-8516,2026-06-12,Apparel,Retail Store,2,95.99,44.71
NR-6703,2025-10-16,Electronics,Web,1,203.68,119.25
NR-7164,2025-12-16,Home Goods,Marketplace,1,55.93,28.06
NR-7281,2025-12-01,Outdoor,Retail Store,1,104.08,51.57
NR-7850,2026-03-04,Apparel,Web,2,103.0,48.08
NR-7975,2026-04-22,Electronics,Retail Store,1,232.12,170.27
NR-6677,2025-09-07,Outdoor,Marketplace,2,187.27,93.68
NR-5591,2025-04-19,Electronics,Web,3,738.07,421.68
NR-7156,2025-12-10,Home Goods,Web,2,114.31,60.36
NR-7418,2026-01-10,Apparel,Retail Store,1,55.64,28.01
NR-7151,2025-12-09,Electronics,Web,3,791.14,504.3
NR-5816,2025-05-23,Home Goods,Marketplace,2,129.89,63.13
NR-5280,2025-02-23,Apparel,Web,3,140.64,67.93
NR-5791,2025-05-22,Home Goods,Marketplace,3,221.9,111.66
NR-6072,2025-06-10,Outdoor,Web,3,284.36,135.2
NR-6420,2025-08-10,Beauty,Web,2,74.2,30.08
NR-6328,2025-08-16,home goods,Retail Store,1,56.72,30.22
NR-6391,2025-08-25,Apparel,Marketplace,3,135.25,61.29
NR-6630,2025-09-17,Beauty,Retail Store,3,110.54,41.74
NR-7593,2026-02-18,Home Goods,Web,1,55.53,27.64
NR-5165,2025-01-04,Outdoor,Web,2,166.49,87.13
NR-6157,2025-07-12,Home Goods,Retail Store,3,177.09,88.59
NR-7173,2025-12-25,Home Goods,Retail Store,2,144.51,73.62
NR-8345,2026-05-26,Beauty,Marketplace,3,101.12,40.08
NR-5029,2025-01-01,Electronics,Web,3,749.32,417.43
NR-6704,2025-10-09,Electronics,Marketplace,1,192.16,108.13
NR-7858,2026-03-11,Apparel,Retail Store,1,49.18,24.5
NR-5869,2025-05-08,Beauty,Marketplace,2,71.21,28.57
NR-8611,2026-06-20,Outdoor,Retail Store,3,332.68,161.26
NR-5096,2025-01-19,Apparel,Retail Store,3,165.22,83.18
NR-5849,2025-05-20,Apparel,Marketplace,1,55.01,25.03
NR-8247,2026-05-23,Home Goods,Marketplace,1,71.55,38.71
NR-5941,2025-06-13,Electronics,Web,2,398.05,213.28
NR-8325,2026-05-19,Beauty,Retail Store,1,36.3,14.24
NR-6432,2025-08-16,Beauty,Web,3,109.77,42.01
NR-8419,2026-06-01,Electronics,Retail Store,1,192.37,156.52
NR-6367,2025-08-15,Home Goods,Web,3,177.45,97.0
NR-5311,2025-02-27,Beauty,Web,3,105.37,39.09
NR-7840,2026-03-06,Apparel,Web,3,165.45,80.8
NR-8474,2026-06-10,Home Goods,Web,3,201.92,104.42
NR-5531,2025-03-25,Outdoor,Web,3,340.83,176.1
NR-6831,2025-10-05,Beauty,Web,2,65.68,24.82
NR-5046,2025-01-06,Home Goods,Web,3,182.71,93.71
NR-7113,2025-12-11,Electronics,Marketplace,2,403.66,249.2
NR-5611,2025-04-20,Home Goods,Retail Store,3,211.23,104.25
NR-8316,2026-05-02,Beauty,Marketplace,3,89.26,33.55
NR-8536,2026-06-11,Beauty,Web,3,95.59,38.14
NR-8597,2026-06-12,Outdoor,Web,2,218.2,105.61
NR-5432,2025-03-07,Home Goods,Marketplace,3,222.23,109.5
NR-8369,2026-05-05,Outdoor,Web,1,112.66,59.39
NR-6368,2025-08-04,Home Goods,Retail Store,2,118.07,60.3
NR-6064,2025-06-08,Beauty,Web,2,73.85,28.54
NR-6698,2025-10-04,Electronics,Web,2,380.99,211.0
NR-7137,2025-12-14,Electronics,Retail Store,2,399.97,246.24
NR-8239,2026-05-22,Home Goods,Marketplace,3,183.25,91.41
NR-6059,2025-06-05,Beauty,Web,1,34.75,13.59
NR-7745,2026-02-07,outdoor,Retail Store,2,197.29,96.63
NR-6838,2025-10-12,Beauty,Web,2,74.6,28.4
NR-7412,2026-01-01,Apparel,Marketplace,3,146.88,72.0
NR-6293,2025-08-06,Electronics,Retail Store,1,208.38,120.41
NR-5164,2025-01-08,Outdoor,Retail Store,2,222.85,113.12
NR-6976,2025-11-12,Home Goods,Web,3,197.18,100.17
NR-7637,2026-02-17,Apparel,Marketplace,3,142.02,63.8
NR-8554,2026-06-06,Beauty,Web,3,112.54,44.28
NR-7991,2026-04-01,Electronics,Retail Store,1,207.26,157.24
NR-7259,2025-12-08,Beauty,Web,2,56.69,21.33
NR-5929,2025-06-07,Electronics,Marketplace,2,400.01,223.77
NR-6020,2025-06-18,Apparel,Retail Store,2,111.78,56.4
NR-6583,2025-09-12,Apparel,Retail Store,2,103.59,46.69
NR-7422,2026-01-08,Apparel,Web,1,42.64,20.84
NR-6352,2025-08-14,Home Goods,Retail Store,1,60.08,30.72
NR-7188,2025-12-14,Home Goods,Web,3,175.03,91.41
NR-6370,2025-08-27,Home Goods,Retail Store,1,62.42,32.89
NR-8398,2026-05-21,Outdoor,Retail Store,2,167.61,86.77
NR-6933,2025-11-13,Electronics,Retail Store,2,524.85,325.49
NR-5279,2025-02-26,Apparel,Retail Store,1,51.35,23.48
NR-6899,2025-11-23,Electronics,Web,3,579.48,336.81
NR-8186,2026-05-08,Electronics,Marketplace,2,501.66,364.39
NR-8004,2026-04-22,Home Goods,Retail Store,3,223.82,120.54
NR-5120,2025-01-11,Beauty,Marketplace,3,111.47,42.98
NR-5743,2025-04-07,Outdoor,Web,3,301.77,146.33
NR-5227,2025-02-12,Home Goods,Web,3,166.31,82.11
NR-8472,2026-06-06,Home Goods,Web,2,146.38,78.02
NR-6485,2025-08-12,Outdoor,Web,1,95.51,47.03
NR-6444,2025-08-01,Beauty,Web,2,65.56,24.96
NR-6180,2025-07-07,Home Goods,Retail Store,2,137.96,69.33
NR-7934,2026-03-22,Outdoor,Retail Store,1,97.82,50.44
NR-7547,2026-02-23,Electronics,Retail Store,3,663.7,460.29
NR-8102,2026-04-07,Beauty,Retail Store,1,30.49,12.27
NR-8578,2026-06-08,Beauty,Retail Store,1,37.25,15.64
NR-5221,2025-02-08,Home Goods,Retail Store,3,172.6,88.59
NR-5703,2025-04-22,Beauty,Web,1,32.26,12.78
NR-7939,2026-03-21,Outdoor,Web,1,87.99,42.8
NR-7895,2026-03-17,Beauty,Web,2,57.34,22.75
NR-7721,2026-02-26,Outdoor,Retail Store,3,257.71,123.28
NR-6125,2025-07-13,Electronics,Web,1,251.85,145.72
NR-6749,2025-10-14,Home Goods,Web,1,69.22,37.19
NR-5496,2025-03-02,Beauty,Retail Store,2,72.26,30.32
NR-6532,2025-09-19,Electronics,Marketplace,2,474.69,267.35
NR-5714,2025-04-02,Outdoor,Retail Store,1,98.92,48.17
NR-6542,2025-09-05,Home Goods,Marketplace,1,75.95,39.06
NR-5064,2025-01-04,Home Goods,Web,3,217.84,106.91
NR-7627,2026-02-20,Apparel,Retail Store,3,164.56,76.88
NR-6173,2025-07-18,Home Goods,Web,2,113.72,59.46
NR-7933,2026-03-09,Outdoor,Web,2,198.05,95.19
NR-8114,2026-04-26,Beauty,Web,2,69.49,27.31
NR-7922,2026-03-07,Outdoor,Web,3,336.68,170.22
NR-8111,2026-04-17,Beauty,Retail Store,3,100.81,40.46
NR-8617,2026-06-13,Outdoor,Marketplace,1,106.19,55.36
NR-5546,2025-03-13,Outdoor,Web,2,212.32,104.43
NR-6695,2025-10-07,Electronics,Retail Store,2,503.82,307.01
NR-6343,2025-08-16,Home Goods,Web,1,67.16,34.27
NR-6548,2025-09-24,Home Goods,Web,1,61.54,30.4
NR-5480,2025-03-14,Beauty,Web,2,67.51,26.27
NR-5178,2025-01-07,Outdoor,Marketplace,2,168.24,82.02
NR-5533,2025-03-04,OUTDOOR,Marketplace,1,107.36,53.2
NR-6110,2025-07-24,Electronics,Retail Store,1,219.2,123.72
NR-5443,2025-03-23,Home Goods,Web,1,76.37,38.07
NR-6949,2025-11-02,Home Goods,Web,3,214.96,115.54
NR-6519,2025-09-10,Electronics,Web,2,479.98,273.12
NR-7945,2026-03-24,Outdoor,Web,2,190.52,91.97
NR-7404,2026-01-25,Home Goods,Web,3,192.26,101.78
NR-7940,2026-03-25,Outdoor,Web,2,164.4,85.71
NR-5557,2025-04-11,Electronics,Retail Store,3,576.27,308.58
NR-6434,2025-08-16,Beauty,Retail Store,1,35.38,13.39
NR-5464,2025-03-12,Apparel,Web,2,107.32,52.02
NR-8463,2026-06-22,Home Goods,Marketplace,3,233.83,125.97
NR-8534,2026-06-27,Apparel,Retail Store,2,93.91,46.85
NR-5286,2025-02-27,Apparel,Retail Store,1,48.95,23.01
NR-8132,2026-04-23,Outdoor,Web,3,293.37,152.8
NR-5806,2025-05-13,Home Goods,Retail Store,1,68.46,35.75
NR-7625,2026-02-06,Home Goods,Retail Store,1,71.56,35.06
NR-5366,2025-02-26,Outdoor,Web,2,178.0,91.65
NR-7407,2026-01-26,Apparel,Web,2,85.31,43.13
NR-7849,2026-03-25,Apparel,Web,3,140.48,65.3
NR-5068,2025-01-21,Home Goods,Web,1,71.8,37.77
NR-8300,2026-05-20,Apparel,Retail Store,1,46.31,21.81
NR-6098,2025-06-11,Outdoor,Web,1,98.83,46.97
NR-8502,2026-06-09,Apparel,Retail Store,2,109.65,53.41
NR-8482,2026-06-21,Home Goods,Web,1,74.88,39.43
NR-7796,2026-03-05,Home Goods,Web,2,128.59,64.25
NR-7583,2026-02-14,Home Goods,Web,3,230.99,121.11
NR-6228,2025-07-22,Beauty,Retail Store,1,31.66,12.78
NR-5579,2025-04-26,Electronics,Retail Store,3,713.2,409.69
NR-5734,2025-04-05,Outdoor,Web,3,330.73,164.91
NR-6167,2025-07-04,Home Goods,Web,3,232.93,119.68
NR-5430,2025-03-03,Home Goods,Web,1,68.81,36.96
NR-8015,2026-04-17,Home Goods,Web,1,60.48,30.49
NR-6220,2025-07-23,Beauty,Web,2,57.96,23.99
NR-5463,2025-03-07,Apparel,Web,2,81.79,38.71
NR-6443,2025-08-21,Beauty,Marketplace,3,85.08,33.51
NR-7748,2026-03-18,Electronics,Web,2,402.99,273.26
NR-7731,2026-02-22,Outdoor,Web,1,87.76,42.78
NR-5073,2025-01-18,Apparel,Retail Store,1,47.44,22.6
NR-5317,2025-02-25,Beauty,Web,1,34.13,13.12
NR-8564,2026-06-25,Beauty,Retail Store,2,72.48,29.86
NR-7511,2026-01-19,Outdoor,Retail Store,2,198.24,102.58
NR-8616,2026-06-22,Outdoor,Retail Store,3,270.79,134.77
NR-8338,2026-05-25,Beauty,Web,2,71.26,29.45
NR-8479,2026-06-26,Home Goods,Web,3,192.41,94.93
NR-8032,2026-04-02,Home Goods,Web,3,224.52,111.87
NR-8193,2026-05-26,electronics,Web,2,383.21,280.92
NR-6986,2025-11-05,Apparel,Web,1,49.28,25.44
NR-7948,2026-03-24,Outdoor,Web,3,247.19,118.03
NR-7464,2026-01-24,Beauty,Retail Store,2,61.48,24.44
NR-8470,2026-06-15,Home Goods,Marketplace,2,123.65,61.05
NR-5461,2025-03-25,Apparel,Retail Store,2,104.92,49.35
NR-6156,2025-07-08,Home Goods,Marketplace,2,150.46,76.43
NR-5735,2025-04-06,Outdoor,Retail Store,3,274.25,140.07
NR-6623,2025-09-15,Beauty,Web,1,34.53,13.53
NR-5149,2025-01-26,Outdoor,Web,2,191.26,94.25
NR-8375,2026-05-15,Outdoor,Retail Store,2,225.18,109.01
NR-6338,2025-08-04,Home Goods,Retail Store,2,151.58,81.56
NR-7693,2026-02-08,Beauty,Retail Store,1,28.49,11.65
NR-7712,2026-02-18,Outdoor,Web,3,330.1,162.23
NR-6349,2025-08-24,Home Goods,Web,3,193.28,98.97
NR-7854,2026-03-21,Apparel,Retail Store,3,154.04,77.61
NR-5453,2025-03-25,Apparel,Web,2,109.57,53.99
NR-5186,2025-02-04,Electronics,Web,3,611.02,334.43
NR-7282,2025-12-18,Outdoor,Retail Store,3,305.78,154.98
NR-5842,2025-05-22,Apparel,Web,1,42.88,19.7
NR-8045,2026-04-10,Apparel,Retail Store,2,93.35,45.43
NR-5159,2025-01-01,Outdoor,Retail Store,1,93.63,49.37
NR-5171,2025-01-26,Outdoor,Web,1,99.63,50.61
NR-7956,2026-03-11,Outdoor,Marketplace,2,211.99,109.65
NR-8432,2026-06-01,Electronics,Marketplace,1,220.88,167.92
NR-6252,2025-07-25,Beauty,Web,3,84.33,33.63
NR-6682,2025-09-10,Outdoor,Web,2,172.66,88.29
NR-6636,2025-09-20,Beauty,Marketplace,1,30.27,12.3
NR-8030,2026-04-05,Home Goods,Web,1,62.13,31.01
NR-5767,2025-05-01,Electronics,Web,1,210.62,113.51
NR-6865,2025-10-01,Outdoor,Web,3,294.08,145.57
NR-6034,2025-06-23,Beauty,Web,3,82.29,31.59
NR-7155,2025-12-13,Electronics,Retail Store,3,649.02,404.99
NR-8034,2026-04-19,Home Goods,Web,3,193.65,105.88
NR-7268,2025-12-10,Beauty,Retail Store,2,74.06,28.67
NR-7327,2026-01-07,Electronics,Web,1,236.88,154.05
NR-6979,2025-11-23,Home Goods,Web,2,115.04,59.33
NR-5133,2025-01-17,Beauty,Marketplace,2,69.1,28.01
NR-8394,2026-05-18,Outdoor,Retail Store,1,103.53,53.21
NR-6602,2025-09-20,Apparel,Marketplace,2,87.58,39.41
NR-6818,2025-10-03,Beauty,Web,1,37.15,14.67
NR-5698,2025-04-17,Beauty,Web,2,59.44,25.18
NR-6302,2025-08-17,Electronics,Retail Store,3,769.53,419.55
NR-6719,2025-10-08,Electronics,Retail Store,3,627.76,381.55
NR-7594,2026-02-20,Home Goods,Web,2,146.15,76.7
NR-8310,2026-05-21,Beauty,Web,3,94.86,36.15
NR-5353,2025-02-14,Outdoor,Retail Store,3,328.58,170.05
NR-8260,2026-05-25,Home Goods,Retail Store,1,62.27,32.39
NR-7482,2026-01-05,Beauty,Web,3,108.64,44.2
NR-6959,2025-11-26,Home Goods,Web,1,57.36,30.81
NR-7676,2026-02-15,Beauty,Web,3,93.59,39.5
NR-8167,2026-04-12,Outdoor,Web,2,209.23,103.25
NR-8128,2026-04-26,Beauty,Web,3,98.44,37.3
NR-7900,2026-03-09,Beauty,Marketplace,3,104.79,39.05
NR-5635,2025-04-05,Home Goods,Marketplace,3,203.94,104.35
NR-8257,2026-05-01,Home Goods,Marketplace,1,56.22,28.55
NR-7476,2026-01-17,Beauty,Web,2,70.78,28.28
NR-6663,2025-09-24,Outdoor,Web,1,109.9,56.08
NR-6383,2025-08-17,Apparel,Marketplace,1,48.48,22.4
NR-8599,2026-06-26,Outdoor,Retail Store,2,184.57,92.02
NR-5722,2025-04-02,Outdoor,Web,2,177.37,85.84
NR-8153,2026-04-10,Outdoor,Retail Store,2,215.64,108.57
NR-8198,2026-05-04,Electronics,Retail Store,2,441.14,326.85
NR-7841,2026-03-18,Apparel,Marketplace,2,93.35,46.02
NR-6561,2025-09-17,Home Goods,Web,3,207.89,106.09
NR-8378,2026-05-21,Outdoor,Retail Store,1,94.9,47.34
NR-7487,2026-01-20,Beauty,Retail Store,1,36.49,14.8
NR-6108,2025-07-02,Electronics,Web,3,562.36,309.51
NR-5299,2025-02-24,Beauty,Marketplace,2,70.44,28.4
NR-7192,2025-12-23,Home Goods,Retail Store,1,73.9,39.62
NR-8582,2026-06-04,Beauty,Retail Store,3,90.53,36.36
NR-5191,2025-02-26,Electronics,Web,3,700.17,370.96
NR-7992,2026-04-14,Electronics,Retail Store,2,441.85,334.45
NR-7787,2026-03-14,Electronics,Retail Store,1,230.83,166.11
NR-8154,2026-04-17,Outdoor,Web,3,274.94,142.59
NR-7402,2026-01-02,Home Goods,Retail Store,2,130.64,65.86
NR-5697,2025-04-03,Beauty,Web,2,68.54,27.82
NR-5622,2025-04-27,Home Goods,Retail Store,1,64.9,33.28
NR-7094,2025-11-03,Outdoor,Web,2,227.87,120.86
NR-5737,2025-04-16,Outdoor,Web,1,84.45,42.34
NR-8001,2026-04-23,Home Goods,Web,1,77.02,40.97
NR-7210,2025-12-24,Apparel,Retail Store,2,86.57,40.41
NR-7330,2026-01-03,Electronics,Web,3,709.73,464.21
NR-8530,2026-06-27,Apparel,Retail Store,3,171.86,79.47
NR-5219,2025-02-05,Electronics,Retail Store,1,194.73,111.27
NR-6340,2025-08-21,Home Goods,Web,1,62.84,31.65
NR-7909,2026-03-16,Beauty,Marketplace,2,67.98,27.39
NR-6660,2025-09-17,Outdoor,Retail Store,2,168.41,85.56
NR-5733,2025-04-04,Outdoor,Web,1,96.61,47.52
NR-5890,2025-05-27,Outdoor,Retail Store,2,183.22,88.8
NR-7569,2026-02-06,Electronics,Marketplace,2,405.82,260.66
NR-6907,2025-11-26,Electronics,Web,2,496.14,283.6
NR-7754,2026-03-24,Electronics,Web,2,413.68,279.29
NR-5240,2025-02-08,Home Goods,Web,3,224.42,117.69
NR-5834,2025-05-11,Apparel,Marketplace,1,49.22,23.7
NR-5855,2025-05-10,Beauty,Retail Store,1,34.03,14.09
NR-7492,2026-01-13,Beauty,Web,2,65.39,25.4
NR-5261,2025-02-27,Apparel,Retail Store,3,135.35,66.48
NR-8275,2026-05-24,Apparel,Retail Store,3,148.64,68.56
NR-8092,2026-04-08,Beauty,Marketplace,3,100.05,40.74
NR-5674,2025-04-11,Apparel,Retail Store,2,113.06,56.39
NR-7019,2025-11-13,Apparel,Marketplace,1,54.81,27.7
NR-6791,2025-10-26,Apparel,Retail Store,3,148.83,67.46
NR-6631,2025-09-08,Beauty,Web,3,111.1,44.05
NR-6702,2025-10-03,Electronics,Retail Store,1,255.55,148.79
NR-5099,2025-01-03,Apparel,Web,1,49.44,25.45
NR-6128,2025-07-18,Electronics,Web,1,216.16,118.33
NR-7626,2026-02-21,Home Goods,Web,2,140.39,74.53
NR-7616,2026-02-04,Home Goods,Marketplace,2,116.05,60.2
NR-7785,2026-03-26,Electronics,Web,1,196.77,141.58
NR-6534,2025-09-05,Home Goods,Retail Store,2,143.28,76.54
NR-7260,2025-12-26,Beauty,Web,3,109.94,45.11
NR-5729,2025-04-27,Outdoor,Marketplace,1,84.69,41.43
NR-7414,2026-01-20,Apparel,Web,1,49.46,24.35
NR-8018,2026-04-25,HOME GOODS,Retail Store,3,175.47,95.89
NR-7059,2025-11-20,Beauty,Retail Store,1,34.6,13.56
NR-6176,2025-07-24,Home Goods,Retail Store,2,152.21,79.69
NR-6814,2025-10-23,Beauty,Web,1,31.62,12.39
NR-7503,2026-01-03,Outdoor,Web,3,284.17,136.83
NR-5599,2025-04-05,Home Goods,Web,1,73.0,36.74
NR-8191,2026-05-02,Electronics,Marketplace,3,582.57,460.36
NR-8211,2026-05-19,Electronics,Web,3,645.66,499.88
NR-7799,2026-03-18,Home Goods,Retail Store,2,127.31,66.83
NR-7814,2026-03-23,Home Goods,Web,1,59.9,29.43
NR-7172,2025-12-24,Home Goods,Marketplace,1,71.49,38.48
NR-5883,2025-05-17,Outdoor,Marketplace,1,113.82,55.01
NR-7403,2026-01-02,Home Goods,Web,2,151.32,79.57
NR-6845,2025-10-03,Beauty,Retail Store,2,59.67,24.26
NR-7343,2026-01-01,Electronics,Retail Store,1,249.66,161.84
NR-7060,2025-11-18,Beauty,Web,3,92.94,36.76
NR-7711,2026-02-21,Outdoor,Web,1,110.69,56.58
NR-5173,2025-01-15,Outdoor,Retail Store,3,322.33,157.54
NR-7968,2026-04-17,Electronics,Marketplace,3,778.84,560.18
NR-8082,2026-04-24,Apparel,Web,2,113.29,55.67
NR-7493,2026-01-02,Beauty,Web,3,110.98,43.8
NR-7596,2026-02-25,Home Goods,Retail Store,2,129.3,64.04
NR-8462,2026-06-01,Home Goods,Marketplace,1,77.4,41.53
NR-8510,2026-06-08,Apparel,Web,1,45.46,21.31
NR-6811,2025-10-19,Apparel,Retail Store,3,161.59,74.03
NR-7648,2026-02-05,Apparel,Marketplace,2,83.02,38.11
NR-6678,2025-09-16,Outdoor,Marketplace,2,223.08,109.75
NR-7598,2026-02-18,Home Goods,Marketplace,3,206.86,102.83
NR-7169,2025-12-08,Home Goods,Web,1,71.72,37.32
NR-6081,2025-06-08,Outdoor,Retail Store,1,108.86,52.79
NR-7679,2026-02-25,Beauty,Marketplace,2,61.11,24.47
NR-6903,2025-11-04,Electronics,Retail Store,2,482.9,288.28
NR-8056,2026-04-01,Apparel,Web,1,52.7,26.95
NR-5207,2025-02-16,Electronics,Web,3,654.4,350.58
NR-6106,2025-07-23,Electronics,Retail Store,1,189.57,109.67
NR-7761,2026-03-20,Electronics,Retail Store,3,690.61,506.47
NR-7905,2026-03-20,Beauty,Web,2,75.33,30.07
NR-5773,2025-05-17,Electronics,Retail Store,1,243.23,123.98
NR-6606,2025-09-06,Apparel,Marketplace,1,55.12,26.78
NR-7551,2026-02-02,Electronics,Retail Store,2,507.01,323.97
NR-7176,2025-12-02,Home Goods,Web,1,59.19,31.68
NR-7624,2026-02-19,Home Goods,Web,1,56.96,27.8
NR-8632,2026-06-08,Outdoor,Retail Store,1,94.01,47.41
NR-5852,2025-05-19,Beauty,Marketplace,2,57.47,22.75
NR-7264,2025-12-26,Beauty,Retail Store,1,36.38,14.25
NR-6559,2025-09-05,HOME GOODS,Marketplace,2,119.74,64.18
NR-7093,2025-11-01,Outdoor,Web,3,337.46,176.65
NR-8139,2026-04-16,Outdoor,Web,1,93.53,47.72
NR-8180,2026-04-19,Outdoor,Web,2,168.98,82.69
NR-6830,2025-10-20,Beauty,Retail Store,3,89.33,33.93
NR-5417,2025-03-07,Home Goods,Web,3,233.51,115.25
NR-8215,2026-05-04,Electronics,Web,3,565.51,410.92
NR-8372,2026-05-19,Outdoor,Web,3,297.37,156.28
NR-8425,2026-06-18,Electronics,Web,3,753.37,573.7
NR-5704,2025-04-06,Beauty,Retail Store,2,55.64,22.28
NR-7903,2026-03-21,Beauty,Web,3,89.7,34.92
NR-7261,2025-12-02,Beauty,Retail Store,3,100.62,37.84
NR-6844,2025-10-22,Beauty,Retail Store,1,31.45,12.71
NR-6414,2025-08-01,Apparel,Web,1,42.67,20.09
NR-7684,2026-02-07,Beauty,Retail Store,3,98.0,40.84
NR-6538,2025-09-05,Home Goods,Marketplace,3,201.63,105.48
NR-8040,2026-04-01,Apparel,Marketplace,3,122.75,59.58
NR-8466,2026-06-17,Home Goods,Retail Store,1,74.01,38.23
NR-6805,2025-10-09,Apparel,Web,1,53.17,24.48
NR-5602,2025-04-19,Home Goods,Retail Store,2,135.52,66.26
NR-7074,2025-11-07,Outdoor,Web,3,261.66,126.75
NR-5004,2025-01-06,Electronics,Retail Store,2,526.3,279.64
NR-7289,2025-12-26,Outdoor,Marketplace,2,164.37,81.07
NR-7967,2026-04-05,Electronics,Marketplace,3,564.47,423.9
NR-7953,2026-03-05,Outdoor,Retail Store,1,111.31,55.61
NR-5878,2025-05-08,Beauty,Retail Store,2,75.64,29.31
NR-8302,2026-05-10,Apparel,Web,2,85.49,39.57
NR-8526,2026-06-05,Apparel,Web,3,144.61,66.39
NR-6563,2025-09-07,Home Goods,Retail Store,2,119.97,61.22
NR-5681,2025-04-09,Beauty,Retail Store,2,68.5,27.25
NR-5404,2025-03-08,Electronics,Web,3,605.67,325.63
NR-5583,2025-04-04,Electronics,Retail Store,2,443.09,239.16
NR-6882,2025-10-08,Outdoor,Web,2,182.95,92.51
NR-6902,2025-11-12,Electronics,Web,3,579.62,328.98
NR-7015,2025-11-04,Apparel,Web,3,146.75,69.61
NR-5069,2025-01-02,Home Goods,Retail Store,3,191.05,97.51
NR-5076,2025-01-15,Apparel,Web,3,141.93,71.36
NR-8282,2026-05-20,Apparel,Retail Store,3,153.86,75.9
NR-7452,2026-01-24,Beauty,Retail Store,2,54.98,22.97
NR-8623,2026-06-16,Outdoor,Retail Store,1,97.6,49.81
